ds,yhat,yhat_lower,yhat_upper
2022-07-15,0.25427751763594364,-0.03880924122634278,0.5182707180990939
2022-07-18,0.25500387879429137,-0.030468007325615713,0.5428249514957235
2022-07-19,0.2521456960139773,-0.03615122617390028,0.5550831981736369
2022-07-20,0.2548159153578608,-0.06724750278682891,0.5656549635951108
2022-07-21,0.2549482698023761,-0.03364956886776097,0.5653400620794973
2022-07-22,0.25579828441787134,-0.031880360821611865,0.5491183538861173
2022-07-25,0.2565246061216067,-0.03761071233206127,0.5203890218040863
2022-07-26,0.2536664101166064,-0.038380465774055995,0.518928566546037
2022-07-27,0.25633648402648535,-0.03954183873132975,0.5449182996160129
2022-07-28,0.2564686930370498,-0.04053914339429934,0.5366277676235827
2022-07-29,0.2573184704781564,-0.026732089270409095,0.540284506810405
2022-08-01,0.2580440806587484,-0.028962740658163285,0.5786979799758337
2022-08-02,0.2551856474794008,-0.01030796489963686,0.5279163559533585
2022-08-03,0.2578519581264412,-0.026967106186889307,0.5606074643172196
2022-08-04,0.25798040387412136,-0.0330328693674283,0.5530874805432535
2022-08-05,0.25882652301800735,-0.022806563798009088,0.533610274888449
2022-08-08,0.2595258401818406,-0.012724956933342278,0.5573111695218625
2022-08-09,0.256658642663638,-0.04389095524349852,0.5572942477693283
2022-08-10,0.2593080933024279,-0.03573168408704261,0.5515094697230026
2022-08-11,0.25941967904185287,-0.018502422705393408,0.5496202298860529
2022-08-12,0.26024893817713507,-0.01132703061835785,0.5558215198815379
2022-08-15,0.26082918310973446,-0.029157088734737147,0.5694702662958446
2022-08-16,0.2579222948479649,-0.05330518423639752,0.5336950432154018
2022-08-17,0.26054380870981947,-0.03553034575668135,0.5039322048400581
2022-08-18,0.26060508477990957,-0.009336580354347371,0.553923648746616
2022-08-19,0.26138403424576034,-0.02568383423042771,0.5468537840834514
2022-08-22,0.2618971605009358,-0.01660852129133666,0.551224948197681
2022-08-23,0.2589626842882825,-0.05906678272292648,0.5279311978412924
2022-08-24,0.2615566101998557,-0.026140674741748433,0.5451695855048948
2022-08-25,0.26160633735259975,-0.02980018286328125,0.5494228225055787
2022-08-26,0.26237373790108676,-0.03472527285217628,0.5491821728541216
2022-08-29,0.2628522174040363,-0.042977175656928865,0.5526728947666675
2022-08-30,0.2599112576428124,-0.006943918743091998,0.5383347907240873
2022-08-31,0.2624987000055967,-0.026477420976449045,0.5395083080692766
2022-09-01,0.26254827746901016,-0.024358414634517208,0.5467685956593288
2022-09-02,0.26331552179864465,-0.012395382125475564,0.542493973489304
2022-09-06,0.2608525663539092,-0.00011500762939310405,0.5498682719888499
2022-09-07,0.2634399967705976,-0.022112662192317216,0.5422700441939888
2022-09-08,0.2634895622879924,-0.013686726294200228,0.5526957884929404
2022-09-09,0.26425680120125467,-0.007330684071435692,0.5700195947055556
2022-09-12,0.2647347957978777,-0.02616765644968734,0.542701064920449
2022-09-13,0.261793824090601,-0.021333605925039613,0.5482753855725258
2022-09-14,0.2643812545072988,-0.004378343454666912,0.5665738055334119
2022-09-15,0.26443082002466667,-0.020618615391972073,0.5493709664652778
2022-09-16,0.2651980589379613,-0.011835081563824406,0.5492915050753758
2022-09-19,0.2656760535348435,-0.017081136325514463,0.5719248549709043
2022-09-20,0.26273508182738237,-0.016463417780353016,0.5764222992944017
2022-09-21,0.2653225122440045,-0.008742071239710344,0.556136142612917
2022-09-22,0.26537207776138166,-0.01756628495412875,0.562341234131876
2022-09-23,0.26613931667474355,-0.024148274709984482,0.5452635234967169
2022-09-26,0.26661731127146876,-0.029338910053664458,0.5629086864570435
2022-09-27,0.2636763395640741,0.008324588245184679,0.5388941007137327
2022-09-28,0.2662637699807124,-0.019833996776022152,0.545215858860022
2022-09-29,0.26631333549805597,-0.01600754326360094,0.541193508800913
2022-09-30,0.2670805744111948,-0.012984209758173021,0.5440053050734546
2022-10-01,0.37998024902169103,0.09553394038709513,0.6799590763336442
2022-10-02,0.3801146687392266,0.08914600542383547,0.6569753118052415
2022-10-03,0.2675585690081725,-0.013579470861989709,0.5493623887619312
2022-10-04,0.26461759730081075,-0.009611895932131635,0.5502902367426128
2022-10-05,0.2672050277174091,-0.024551943675296832,0.5635547058352984
2022-10-06,0.267254593234771,0.004375318211448758,0.5508744756427544
2022-10-07,0.26802183214797715,-0.004415643713452227,0.5452402954216341
2022-10-08,0.38092150675852854,0.10858749886479567,0.6965472482954428
2022-10-09,0.3810559264757988,0.09843762915476775,0.667626102205419
2022-10-10,0.2684998267447978,-0.007727369446569467,0.5452978378767263
2022-10-11,0.26555885503742926,-0.013571336081566607,0.5652305320397648
2022-10-12,0.2681462854541148,-0.019434456812536305,0.5811297625845784
2022-10-13,0.2681958509714045,-0.030658886563821347,0.534261662501418
2022-10-14,0.26896308988468376,-0.006461988580222888,0.5635099340176589
2022-10-15,0.3818627644948517,0.11507499405791914,0.6679869359042531
2022-10-16,0.38199718421278794,0.08653508140480932,0.656754841981237
2022-10-17,0.2694410844815015,-0.029646173983831497,0.5719289300967013
2022-10-18,0.26650011277416585,-0.021059119951977873,0.5562547500331888
2022-10-19,0.2690875431908204,-0.029857606418900666,0.5479883756807541
2022-10-20,0.2691371087081196,-0.019464689287282348,0.547576702302202
2022-10-21,0.26990434762146603,-0.00842579251481741,0.560173916969933
2022-10-22,0.38280402223168913,0.10787519107648401,0.6515655848601892
2022-10-23,0.38293844194945675,0.08354848188233967,0.6666643739838024
2022-10-24,0.27038234221804824,-0.021041757210557444,0.543963623132249
2022-10-25,0.26744137051085765,-0.013799375904494279,0.5664907803339504
2022-10-26,0.27002880092752835,-0.02633819117294053,0.5756220955626903
2022-10-27,0.2700783664449117,0.00398179848887651,0.5595862800177694
2022-10-28,0.27084560535817265,-0.010132165154206622,0.5385988369666188
2022-10-29,0.383745279968431,0.07584489774388778,0.6688959004804248
